Date,Product,Category,Units_Sold,Price,Stock_Level,Revenue,Promotion,Day_Of_Week,Month
2025-04-22,Denim Jacket,Outerwear,7,80,231,560,0,1,4
2025-04-23,Denim Jacket,Outerwear,4,80,227,320,0,2,4
2025-04-24,Denim Jacket,Outerwear,10,80,217,800,0,3,4
2025-04-25,Denim Jacket,Outerwear,5,80,212,400,0,4,4
2025-04-26,Denim Jacket,Outerwear,10,80,202,800,0,5,4
2025-04-27,Denim Jacket,Outerwear,14,80,188,1120,0,6,4
2025-04-28,Denim Jacket,Outerwear,12,80,176,960,0,0,4
2025-04-29,Denim Jacket,Outerwear,8,80,168,640,0,1,4
2025-04-30,Denim Jacket,Outerwear,4,80,164,320,0,2,4
2025-05-01,Denim Jacket,Outerwear,7,80,157,560,0,3,5
2025-05-02,Denim Jacket,Outerwear,9,80,148,720,0,4,5
2025-05-03,Denim Jacket,Outerwear,17,80,131,1360,0,5,5
2025-05-04,Denim Jacket,Outerwear,4,80,127,320,0,6,5
2025-05-05,Denim Jacket,Outerwear,7,80,120,560,0,0,5
2025-05-06,Denim Jacket,Outerwear,9,80,111,720,0,1,5
2025-05-07,Denim Jacket,Outerwear,8,80,103,640,0,2,5
2025-05-08,Denim Jacket,Outerwear,8,80,95,640,0,3,5
2025-05-09,Denim Jacket,Outerwear,5,80,90,400,0,4,5
2025-05-10,Denim Jacket,Outerwear,12,80,430,960,0,5,5
2025-05-11,Denim Jacket,Outerwear,10,80,420,800,0,6,5
2025-05-12,Denim Jacket,Outerwear,13,80,407,1040,1,0,5
2025-05-13,Denim Jacket,Outerwear,8,80,399,640,0,1,5
2025-05-14,Denim Jacket,Outerwear,12,80,387,960,0,2,5
2025-05-15,Denim Jacket,Outerwear,9,80,378,720,1,3,5
2025-05-16,Denim Jacket,Outerwear,6,80,372,480,0,4,5
2025-05-17,Denim Jacket,Outerwear,7,80,365,560,0,5,5
2025-05-18,Denim Jacket,Outerwear,11,80,354,880,0,6,5
2025-05-19,Denim Jacket,Outerwear,2,80,352,160,0,0,5
2025-05-20,Denim Jacket,Outerwear,5,80,347,400,0,1,5
2025-05-21,Denim Jacket,Outerwear,8,80,339,640,0,2,5
2025-05-22,Denim Jacket,Outerwear,3,80,336,240,0,3,5
2025-05-23,Denim Jacket,Outerwear,8,80,328,640,0,4,5
2025-05-24,Denim Jacket,Outerwear,14,80,314,1120,0,5,5
2025-05-25,Denim Jacket,Outerwear,13,80,301,1040,0,6,5
2025-05-26,Denim Jacket,Outerwear,10,80,291,800,1,0,5
2025-05-27,Denim Jacket,Outerwear,10,80,281,800,0,1,5
2025-05-28,Denim Jacket,Outerwear,9,80,272,720,0,2,5
2025-05-29,Denim Jacket,Outerwear,10,80,262,800,1,3,5
2025-05-30,Denim Jacket,Outerwear,9,80,253,720,0,4,5
2025-05-31,Denim Jacket,Outerwear,8,80,245,640,0,5,5
2025-06-01,Denim Jacket,Outerwear,9,80,236,720,0,6,6
2025-06-02,Denim Jacket,Outerwear,9,80,227,720,0,0,6
2025-06-03,Denim Jacket,Outerwear,8,80,219,640,0,1,6
2025-06-04,Denim Jacket,Outerwear,11,80,208,880,0,2,6
2025-06-05,Denim Jacket,Outerwear,10,80,198,800,0,3,6
2025-06-06,Denim Jacket,Outerwear,10,80,188,800,0,4,6
2025-06-07,Denim Jacket,Outerwear,11,80,177,880,0,5,6
2025-06-08,Denim Jacket,Outerwear,10,80,167,800,0,6,6
2025-06-09,Denim Jacket,Outerwear,10,80,157,800,0,0,6
2025-06-10,Denim Jacket,Outerwear,13,80,144,1040,1,1,6
2025-06-11,Denim Jacket,Outerwear,9,80,135,720,0,2,6
2025-06-12,Denim Jacket,Outerwear,5,80,130,400,0,3,6
2025-06-13,Denim Jacket,Outerwear,8,80,122,640,0,4,6
2025-06-14,Denim Jacket,Outerwear,5,80,117,400,0,5,6
2025-06-15,Denim Jacket,Outerwear,13,80,104,1040,0,6,6
2025-06-16,Denim Jacket,Outerwear,10,80,94,800,0,0,6
2025-06-17,Denim Jacket,Outerwear,5,80,89,400,0,1,6
2025-06-18,Denim Jacket,Outerwear,6,80,83,480,0,2,6
2025-06-19,Denim Jacket,Outerwear,14,80,451,1120,1,3,6
2025-06-20,Denim Jacket,Outerwear,5,80,446,400,0,4,6
2025-06-21,Denim Jacket,Outerwear,13,80,433,1040,0,5,6
2025-06-22,Denim Jacket,Outerwear,14,80,419,1120,0,6,6
2025-06-23,Denim Jacket,Outerwear,7,80,412,560,0,0,6
2025-06-24,Denim Jacket,Outerwear,9,80,403,720,0,1,6
2025-06-25,Denim Jacket,Outerwear,6,80,397,480,0,2,6
2025-06-26,Denim Jacket,Outerwear,15,80,382,1200,0,3,6
2025-06-27,Denim Jacket,Outerwear,11,80,371,880,1,4,6
2025-06-28,Denim Jacket,Outerwear,11,80,360,880,0,5,6
2025-06-29,Denim Jacket,Outerwear,11,80,349,880,1,6,6
2025-06-30,Denim Jacket,Outerwear,7,80,342,560,0,0,6
2025-07-01,Denim Jacket,Outerwear,5,80,337,400,0,1,7
2025-07-02,Denim Jacket,Outerwear,4,80,333,320,0,2,7
2025-07-03,Denim Jacket,Outerwear,7,80,326,560,0,3,7
2025-07-04,Denim Jacket,Outerwear,7,80,319,560,0,4,7
2025-07-05,Denim Jacket,Outerwear,8,80,311,640,0,5,7
2025-07-06,Denim Jacket,Outerwear,12,80,299,960,0,6,7
2025-07-07,Denim Jacket,Outerwear,8,80,291,640,0,0,7
2025-07-08,Denim Jacket,Outerwear,8,80,283,640,0,1,7
2025-07-09,Denim Jacket,Outerwear,12,80,271,960,0,2,7
2025-07-10,Denim Jacket,Outerwear,11,80,260,880,0,3,7
2025-07-11,Denim Jacket,Outerwear,12,80,248,960,1,4,7
2025-07-12,Denim Jacket,Outerwear,12,80,236,960,0,5,7
2025-07-13,Denim Jacket,Outerwear,4,80,232,320,0,6,7
2025-07-14,Denim Jacket,Outerwear,10,80,222,800,0,0,7
2025-07-15,Denim Jacket,Outerwear,7,80,215,560,0,1,7
2025-07-16,Denim Jacket,Outerwear,10,80,205,800,0,2,7
2025-07-17,Denim Jacket,Outerwear,5,80,200,400,0,3,7
2025-07-18,Denim Jacket,Outerwear,6,80,194,480,0,4,7
2025-07-19,Denim Jacket,Outerwear,8,80,186,640,0,5,7
2025-07-20,Denim Jacket,Outerwear,9,80,177,720,0,6,7
2025-07-21,Denim Jacket,Outerwear,12,80,165,960,1,0,7
2025-07-22,Denim Jacket,Outerwear,4,80,161,320,0,1,7
2025-07-23,Denim Jacket,Outerwear,10,80,151,800,1,2,7
2025-07-24,Denim Jacket,Outerwear,8,80,143,640,0,3,7
2025-07-25,Denim Jacket,Outerwear,4,80,139,320,0,4,7
2025-07-26,Denim Jacket,Outerwear,10,80,129,800,0,5,7
2025-07-27,Denim Jacket,Outerwear,7,80,122,560,0,6,7
2025-07-28,Denim Jacket,Outerwear,7,80,115,560,0,0,7
2025-07-29,Denim Jacket,Outerwear,11,80,104,880,0,1,7
2025-07-30,Denim Jacket,Outerwear,7,80,97,560,0,2,7
2025-07-31,Denim Jacket,Outerwear,11,80,86,880,0,3,7
2025-08-01,Denim Jacket,Outerwear,9,80,326,720,1,4,8
2025-08-02,Denim Jacket,Outerwear,6,80,320,480,0,5,8
2025-08-03,Denim Jacket,Outerwear,3,80,317,240,0,6,8
2025-08-04,Denim Jacket,Outerwear,1,80,316,80,0,0,8
2025-08-05,Denim Jacket,Outerwear,8,80,308,640,0,1,8
2025-08-06,Denim Jacket,Outerwear,12,80,296,960,1,2,8
2025-08-07,Denim Jacket,Outerwear,7,80,289,560,0,3,8
2025-08-08,Denim Jacket,Outerwear,6,80,283,480,0,4,8
2025-08-09,Denim Jacket,Outerwear,5,80,278,400,0,5,8
2025-08-10,Denim Jacket,Outerwear,7,80,271,560,0,6,8
2025-08-11,Denim Jacket,Outerwear,9,80,262,720,0,0,8
2025-08-12,Denim Jacket,Outerwear,8,80,254,640,0,1,8
2025-08-13,Denim Jacket,Outerwear,8,80,246,640,0,2,8
2025-08-14,Denim Jacket,Outerwear,1,80,245,80,0,3,8
2025-08-15,Denim Jacket,Outerwear,8,80,237,640,0,4,8
2025-08-16,Denim Jacket,Outerwear,8,80,229,640,0,5,8
2025-08-17,Denim Jacket,Outerwear,10,80,219,800,0,6,8
2025-08-18,Denim Jacket,Outerwear,14,80,205,1120,1,0,8
2025-08-19,Denim Jacket,Outerwear,6,80,199,480,0,1,8
2025-08-20,Denim Jacket,Outerwear,8,80,191,640,0,2,8
2025-08-21,Denim Jacket,Outerwear,16,80,175,1280,1,3,8
2025-08-22,Denim Jacket,Outerwear,11,80,164,880,1,4,8
2025-08-23,Denim Jacket,Outerwear,9,80,155,720,0,5,8
2025-08-24,Denim Jacket,Outerwear,10,80,145,800,1,6,8
2025-08-25,Denim Jacket,Outerwear,10,80,135,800,0,0,8
2025-08-26,Denim Jacket,Outerwear,7,80,128,560,1,1,8
2025-08-27,Denim Jacket,Outerwear,11,80,117,880,0,2,8
2025-08-28,Denim Jacket,Outerwear,9,80,108,720,0,3,8
2025-08-29,Denim Jacket,Outerwear,6,80,102,480,0,4,8
2025-08-30,Denim Jacket,Outerwear,7,80,95,560,0,5,8
2025-08-31,Denim Jacket,Outerwear,7,80,88,560,0,6,8
2025-09-01,Denim Jacket,Outerwear,2,80,86,160,0,0,9
2025-09-02,Denim Jacket,Outerwear,9,80,306,720,0,1,9
2025-09-03,Denim Jacket,Outerwear,8,80,298,640,0,2,9
2025-09-04,Denim Jacket,Outerwear,13,80,285,1040,0,3,9
2025-09-05,Denim Jacket,Outerwear,11,80,274,880,0,4,9
2025-09-06,Denim Jacket,Outerwear,6,80,268,480,0,5,9
2025-09-07,Denim Jacket,Outerwear,10,80,258,800,1,6,9
2025-09-08,Denim Jacket,Outerwear,10,80,248,800,0,0,9
2025-09-09,Denim Jacket,Outerwear,7,80,241,560,0,1,9
2025-09-10,Denim Jacket,Outerwear,4,80,237,320,0,2,9
2025-09-11,Denim Jacket,Outerwear,5,80,232,400,0,3,9
2025-09-12,Denim Jacket,Outerwear,0,80,232,0,0,4,9
2025-09-13,Denim Jacket,Outerwear,10,80,222,800,0,5,9
2025-09-14,Denim Jacket,Outerwear,13,80,209,1040,0,6,9
2025-09-15,Denim Jacket,Outerwear,8,80,201,640,0,0,9
2025-09-16,Denim Jacket,Outerwear,8,80,193,640,0,1,9
2025-09-17,Denim Jacket,Outerwear,16,80,177,1280,1,2,9
2025-09-18,Denim Jacket,Outerwear,4,80,173,320,0,3,9
2025-09-19,Denim Jacket,Outerwear,11,80,162,880,0,4,9
2025-09-20,Denim Jacket,Outerwear,9,80,153,720,0,5,9
2025-09-21,Denim Jacket,Outerwear,7,80,146,560,0,6,9
2025-09-22,Denim Jacket,Outerwear,9,80,137,720,0,0,9
2025-09-23,Denim Jacket,Outerwear,6,80,131,480,0,1,9
2025-09-24,Denim Jacket,Outerwear,8,80,123,640,1,2,9
2025-09-25,Denim Jacket,Outerwear,10,80,113,800,0,3,9
2025-09-26,Denim Jacket,Outerwear,13,80,100,1040,1,4,9
2025-09-27,Denim Jacket,Outerwear,10,80,90,800,0,5,9
2025-09-28,Denim Jacket,Outerwear,15,80,354,1200,0,6,9
2025-09-29,Denim Jacket,Outerwear,14,80,340,1120,1,0,9
2025-09-30,Denim Jacket,Outerwear,6,80,334,480,0,1,9
2025-10-01,Denim Jacket,Outerwear,9,80,325,720,0,2,10
2025-10-02,Denim Jacket,Outerwear,12,80,313,960,1,3,10
2025-10-03,Denim Jacket,Outerwear,14,80,299,1120,1,4,10
2025-10-04,Denim Jacket,Outerwear,15,80,284,1200,0,5,10
2025-10-05,Denim Jacket,Outerwear,9,80,275,720,0,6,10
2025-10-06,Denim Jacket,Outerwear,7,80,268,560,0,0,10
2025-10-07,Denim Jacket,Outerwear,11,80,257,880,0,1,10
2025-10-08,Denim Jacket,Outerwear,7,80,250,560,0,2,10
2025-10-09,Denim Jacket,Outerwear,9,80,241,720,0,3,10
2025-10-10,Denim Jacket,Outerwear,9,80,232,720,0,4,10
2025-10-11,Denim Jacket,Outerwear,16,80,216,1280,0,5,10
2025-10-12,Denim Jacket,Outerwear,18,80,198,1440,0,6,10
2025-10-13,Denim Jacket,Outerwear,8,80,190,640,0,0,10
2025-10-14,Denim Jacket,Outerwear,12,80,178,960,0,1,10
2025-10-15,Denim Jacket,Outerwear,9,80,169,720,0,2,10
2025-10-16,Denim Jacket,Outerwear,12,80,157,960,0,3,10
2025-10-17,Denim Jacket,Outerwear,7,80,150,560,0,4,10
2025-10-18,Denim Jacket,Outerwear,16,80,134,1280,0,5,10
2025-10-19,Denim Jacket,Outerwear,11,80,123,880,0,6,10
2025-10-20,Denim Jacket,Outerwear,6,80,117,480,0,0,10
2025-10-21,Denim Jacket,Outerwear,8,80,109,640,0,1,10
2025-10-22,Denim Jacket,Outerwear,12,80,97,960,1,2,10
2025-10-23,Denim Jacket,Outerwear,7,80,90,560,0,3,10
2025-10-24,Denim Jacket,Outerwear,10,80,80,800,0,4,10
2025-10-25,Denim Jacket,Outerwear,18,80,410,1440,1,5,10
2025-10-26,Denim Jacket,Outerwear,10,80,400,800,0,6,10
2025-10-27,Denim Jacket,Outerwear,7,80,393,560,0,0,10
2025-10-28,Denim Jacket,Outerwear,13,80,380,1040,0,1,10
2025-10-29,Denim Jacket,Outerwear,10,80,370,800,0,2,10
2025-10-30,Denim Jacket,Outerwear,9,80,361,720,0,3,10
2025-10-31,Denim Jacket,Outerwear,9,80,352,720,0,4,10
2025-11-01,Denim Jacket,Outerwear,17,80,335,1360,0,5,11
2025-11-02,Denim Jacket,Outerwear,24,80,311,1920,0,6,11
2025-11-03,Denim Jacket,Outerwear,14,80,297,1120,0,0,11
2025-11-04,Denim Jacket,Outerwear,13,80,284,1040,0,1,11
2025-11-05,Denim Jacket,Outerwear,20,80,264,1600,1,2,11
2025-11-06,Denim Jacket,Outerwear,12,80,252,960,0,3,11
2025-11-07,Denim Jacket,Outerwear,9,80,243,720,0,4,11
2025-11-08,Denim Jacket,Outerwear,19,80,224,1520,0,5,11
2025-11-09,Denim Jacket,Outerwear,25,80,199,2000,1,6,11
2025-11-10,Denim Jacket,Outerwear,9,80,190,720,0,0,11
2025-11-11,Denim Jacket,Outerwear,17,80,173,1360,0,1,11
2025-11-12,Denim Jacket,Outerwear,13,80,160,1040,0,2,11
2025-11-13,Denim Jacket,Outerwear,19,80,141,1520,0,3,11
2025-11-14,Denim Jacket,Outerwear,18,80,123,1440,0,4,11
2025-11-15,Denim Jacket,Outerwear,12,80,111,960,0,5,11
2025-11-16,Denim Jacket,Outerwear,24,80,87,1920,0,6,11
2025-11-17,Denim Jacket,Outerwear,13,80,427,1040,0,0,11
2025-11-18,Denim Jacket,Outerwear,17,80,410,1360,0,1,11
2025-11-19,Denim Jacket,Outerwear,12,80,398,960,0,2,11
2025-11-20,Denim Jacket,Outerwear,14,80,384,1120,0,3,11
2025-11-21,Denim Jacket,Outerwear,16,80,368,1280,0,4,11
2025-11-22,Denim Jacket,Outerwear,29,80,339,2320,1,5,11
2025-11-23,Denim Jacket,Outerwear,18,80,321,1440,0,6,11
2025-11-24,Denim Jacket,Outerwear,13,80,308,1040,0,0,11
2025-11-25,Denim Jacket,Outerwear,13,80,295,1040,0,1,11
2025-11-26,Denim Jacket,Outerwear,17,80,278,1360,0,2,11
2025-11-27,Denim Jacket,Outerwear,15,80,263,1200,0,3,11
2025-11-28,Denim Jacket,Outerwear,16,80,247,1280,0,4,11
2025-11-29,Denim Jacket,Outerwear,22,80,225,1760,0,5,11
2025-11-30,Denim Jacket,Outerwear,18,80,207,1440,0,6,11
2025-12-01,Denim Jacket,Outerwear,15,80,192,1200,0,0,12
2025-12-02,Denim Jacket,Outerwear,13,80,179,1040,0,1,12
2025-12-03,Denim Jacket,Outerwear,12,80,167,960,0,2,12
2025-12-04,Denim Jacket,Outerwear,12,80,155,960,0,3,12
2025-12-05,Denim Jacket,Outerwear,11,80,144,880,1,4,12
2025-12-06,Denim Jacket,Outerwear,19,80,125,1520,0,5,12
2025-12-07,Denim Jacket,Outerwear,19,80,106,1520,0,6,12
2025-12-08,Denim Jacket,Outerwear,16,80,90,1280,0,0,12
2025-12-09,Denim Jacket,Outerwear,12,80,292,960,0,1,12
2025-12-10,Denim Jacket,Outerwear,15,80,277,1200,0,2,12
2025-12-11,Denim Jacket,Outerwear,9,80,268,720,0,3,12
2025-12-12,Denim Jacket,Outerwear,15,80,253,1200,0,4,12
2025-12-13,Denim Jacket,Outerwear,18,80,235,1440,0,5,12
2025-12-14,Denim Jacket,Outerwear,20,80,215,1600,0,6,12
2025-12-15,Denim Jacket,Outerwear,11,80,204,880,0,0,12
2025-12-16,Denim Jacket,Outerwear,18,80,186,1440,0,1,12
2025-12-17,Denim Jacket,Outerwear,14,80,172,1120,0,2,12
2025-12-18,Denim Jacket,Outerwear,14,80,158,1120,0,3,12
2025-12-19,Denim Jacket,Outerwear,18,80,140,1440,0,4,12
2025-12-20,Denim Jacket,Outerwear,21,80,119,1680,0,5,12
2025-12-21,Denim Jacket,Outerwear,26,80,93,2080,1,6,12
2025-12-22,Denim Jacket,Outerwear,12,80,81,960,0,0,12
2025-12-23,Denim Jacket,Outerwear,16,80,275,1280,0,1,12
2025-12-24,Denim Jacket,Outerwear,13,80,262,1040,0,2,12
2025-12-25,Denim Jacket,Outerwear,22,80,240,1760,0,3,12
2025-12-26,Denim Jacket,Outerwear,10,80,230,800,0,4,12
2025-12-27,Denim Jacket,Outerwear,18,80,212,1440,0,5,12
2025-12-28,Denim Jacket,Outerwear,17,80,195,1360,0,6,12
2025-12-29,Denim Jacket,Outerwear,12,80,183,960,0,0,12
2025-12-30,Denim Jacket,Outerwear,15,80,168,1200,0,1,12
2025-12-31,Denim Jacket,Outerwear,9,80,159,720,0,2,12
2025-01-01,Bomber Jacket,Outerwear,20,95,396,1900,0,2,1
2025-01-02,Bomber Jacket,Outerwear,25,95,371,2375,1,3,1
2025-01-03,Bomber Jacket,Outerwear,18,95,353,1710,0,4,1
2025-01-04,Bomber Jacket,Outerwear,21,95,332,1995,0,5,1
2025-01-05,Bomber Jacket,Outerwear,19,95,313,1805,0,6,1
2025-01-06,Bomber Jacket,Outerwear,21,95,292,1995,0,0,1
2025-01-07,Bomber Jacket,Outerwear,13,95,279,1235,0,1,1
2025-01-08,Bomber Jacket,Outerwear,10,95,269,950,0,2,1
2025-01-09,Bomber Jacket,Outerwear,21,95,248,1995,0,3,1
2025-01-10,Bomber Jacket,Outerwear,17,95,231,1615,0,4,1
2025-01-11,Bomber Jacket,Outerwear,21,95,210,1995,0,5,1
2025-01-12,Bomber Jacket,Outerwear,32,95,178,3040,1,6,1
2025-01-13,Bomber Jacket,Outerwear,16,95,162,1520,0,0,1
2025-01-14,Bomber Jacket,Outerwear,22,95,140,2090,0,1,1
2025-01-15,Bomber Jacket,Outerwear,19,95,121,1805,0,2,1
2025-01-16,Bomber Jacket,Outerwear,28,95,93,2660,1,3,1
2025-01-17,Bomber Jacket,Outerwear,17,95,359,1615,0,4,1
2025-01-18,Bomber Jacket,Outerwear,20,95,339,1900,0,5,1
2025-01-19,Bomber Jacket,Outerwear,17,95,322,1615,0,6,1
2025-01-20,Bomber Jacket,Outerwear,20,95,302,1900,0,0,1
2025-01-21,Bomber Jacket,Outerwear,15,95,287,1425,0,1,1
2025-01-22,Bomber Jacket,Outerwear,17,95,270,1615,0,2,1
2025-01-23,Bomber Jacket,Outerwear,28,95,242,2660,1,3,1
2025-01-24,Bomber Jacket,Outerwear,20,95,222,1900,0,4,1
2025-01-25,Bomber Jacket,Outerwear,19,95,203,1805,0,5,1
2025-01-26,Bomber Jacket,Outerwear,14,95,189,1330,0,6,1
2025-01-27,Bomber Jacket,Outerwear,19,95,170,1805,0,0,1
2025-01-28,Bomber Jacket,Outerwear,17,95,153,1615,0,1,1
2025-01-29,Bomber Jacket,Outerwear,18,95,135,1710,0,2,1
2025-01-30,Bomber Jacket,Outerwear,20,95,115,1900,0,3,1
2025-01-31,Bomber Jacket,Outerwear,20,95,95,1900,0,4,1
2025-02-01,Bomber Jacket,Outerwear,21,95,349,1995,0,5,2
2025-02-02,Bomber Jacket,Outerwear,30,95,319,2850,1,6,2
2025-02-03,Bomber Jacket,Outerwear,28,95,291,2660,1,0,2
2025-02-04,Bomber Jacket,Outerwear,16,95,275,1520,0,1,2
2025-02-05,Bomber Jacket,Outerwear,21,95,254,1995,0,2,2
2025-02-06,Bomber Jacket,Outerwear,16,95,238,1520,0,3,2
2025-02-07,Bomber Jacket,Outerwear,19,95,219,1805,0,4,2
2025-02-08,Bomber Jacket,Outerwear,19,95,200,1805,0,5,2
2025-02-09,Bomber Jacket,Outerwear,25,95,175,2375,0,6,2
2025-02-10,Bomber Jacket,Outerwear,24,95,151,2280,0,0,2
2025-02-11,Bomber Jacket,Outerwear,17,95,134,1615,0,1,2
2025-02-12,Bomber Jacket,Outerwear,15,95,119,1425,0,2,2
2025-02-13,Bomber Jacket,Outerwear,19,95,100,1805,0,3,2
2025-02-14,Bomber Jacket,Outerwear,19,95,81,1805,0,4,2
2025-02-15,Bomber Jacket,Outerwear,29,95,336,2755,1,5,2
2025-02-16,Bomber Jacket,Outerwear,21,95,315,1995,0,6,2
2025-02-17,Bomber Jacket,Outerwear,17,95,298,1615,0,0,2
2025-02-18,Bomber Jacket,Outerwear,23,95,275,2185,0,1,2
2025-02-19,Bomber Jacket,Outerwear,12,95,263,1140,0,2,2
2025-02-20,Bomber Jacket,Outerwear,22,95,241,2090,0,3,2
2025-02-21,Bomber Jacket,Outerwear,22,95,219,2090,1,4,2
2025-02-22,Bomber Jacket,Outerwear,25,95,194,2375,0,5,2
2025-02-23,Bomber Jacket,Outerwear,22,95,172,2090,0,6,2
2025-02-24,Bomber Jacket,Outerwear,14,95,158,1330,0,0,2
2025-02-25,Bomber Jacket,Outerwear,27,95,131,2565,1,1,2
2025-02-26,Bomber Jacket,Outerwear,21,95,110,1995,0,2,2
2025-02-27,Bomber Jacket,Outerwear,15,95,95,1425,0,3,2
2025-02-28,Bomber Jacket,Outerwear,25,95,435,2375,1,4,2
2025-03-01,Bomber Jacket,Outerwear,15,95,420,1425,0,5,3
2025-03-02,Bomber Jacket,Outerwear,15,95,405,1425,0,6,3
2025-03-03,Bomber Jacket,Outerwear,16,95,389,1520,1,0,3
2025-03-04,Bomber Jacket,Outerwear,17,95,372,1615,1,1,3
2025-03-05,Bomber Jacket,Outerwear,12,95,360,1140,0,2,3
2025-03-06,Bomber Jacket,Outerwear,18,95,342,1710,0,3,3
2025-03-07,Bomber Jacket,Outerwear,22,95,320,2090,1,4,3
2025-03-08,Bomber Jacket,Outerwear,23,95,297,2185,0,5,3
2025-03-09,Bomber Jacket,Outerwear,19,95,278,1805,0,6,3
2025-03-10,Bomber Jacket,Outerwear,10,95,268,950,0,0,3
2025-03-11,Bomber Jacket,Outerwear,13,95,255,1235,0,1,3
2025-03-12,Bomber Jacket,Outerwear,11,95,244,1045,0,2,3
2025-03-13,Bomber Jacket,Outerwear,9,95,235,855,0,3,3
2025-03-14,Bomber Jacket,Outerwear,19,95,216,1805,0,4,3
2025-03-15,Bomber Jacket,Outerwear,19,95,197,1805,0,5,3
2025-03-16,Bomber Jacket,Outerwear,19,95,178,1805,0,6,3
2025-03-17,Bomber Jacket,Outerwear,9,95,169,855,0,0,3
2025-03-18,Bomber Jacket,Outerwear,19,95,150,1805,1,1,3
2025-03-19,Bomber Jacket,Outerwear,12,95,138,1140,0,2,3
2025-03-20,Bomber Jacket,Outerwear,14,95,124,1330,0,3,3
2025-03-21,Bomber Jacket,Outerwear,12,95,112,1140,1,4,3
2025-03-22,Bomber Jacket,Outerwear,19,95,93,1805,0,5,3
2025-03-23,Bomber Jacket,Outerwear,11,95,82,1045,0,6,3
2025-03-24,Bomber Jacket,Outerwear,13,95,426,1235,0,0,3
2025-03-25,Bomber Jacket,Outerwear,19,95,407,1805,1,1,3
2025-03-26,Bomber Jacket,Outerwear,11,95,396,1045,0,2,3
2025-03-27,Bomber Jacket,Outerwear,13,95,383,1235,0,3,3
2025-03-28,Bomber Jacket,Outerwear,13,95,370,1235,0,4,3
2025-03-29,Bomber Jacket,Outerwear,18,95,352,1710,0,5,3
2025-03-30,Bomber Jacket,Outerwear,11,95,341,1045,0,6,3
2025-03-31,Bomber Jacket,Outerwear,14,95,327,1330,0,0,3
2025-04-01,Bomber Jacket,Outerwear,15,95,312,1425,1,1,4
2025-04-02,Bomber Jacket,Outerwear,12,95,300,1140,0,2,4
2025-04-03,Bomber Jacket,Outerwear,13,95,287,1235,0,3,4
2025-04-04,Bomber Jacket,Outerwear,18,95,269,1710,0,4,4
2025-04-05,Bomber Jacket,Outerwear,18,95,251,1710,0,5,4
2025-04-06,Bomber Jacket,Outerwear,16,95,235,1520,0,6,4
2025-04-07,Bomber Jacket,Outerwear,14,95,221,1330,1,0,4
2025-04-08,Bomber Jacket,Outerwear,18,95,203,1710,1,1,4
2025-04-09,Bomber Jacket,Outerwear,11,95,192,1045,0,2,4
2025-04-10,Bomber Jacket,Outerwear,16,95,176,1520,0,3,4
2025-04-11,Bomber Jacket,Outerwear,13,95,163,1235,0,4,4
2025-04-12,Bomber Jacket,Outerwear,14,95,149,1330,0,5,4
2025-04-13,Bomber Jacket,Outerwear,17,95,132,1615,0,6,4
2025-04-14,Bomber Jacket,Outerwear,16,95,116,1520,0,0,4
2025-04-15,Bomber Jacket,Outerwear,16,95,100,1520,0,1,4
2025-04-16,Bomber Jacket,Outerwear,17,95,83,1615,1,2,4
2025-04-17,Bomber Jacket,Outerwear,16,95,322,1520,0,3,4
2025-04-18,Bomber Jacket,Outerwear,18,95,304,1710,1,4,4
2025-04-19,Bomber Jacket,Outerwear,20,95,284,1900,0,5,4
2025-04-20,Bomber Jacket,Outerwear,17,95,267,1615,0,6,4
2025-04-21,Bomber Jacket,Outerwear,14,95,253,1330,0,0,4
2025-04-22,Bomber Jacket,Outerwear,13,95,240,1235,0,1,4
2025-04-23,Bomber Jacket,Outerwear,17,95,223,1615,0,2,4
2025-04-24,Bomber Jacket,Outerwear,15,95,208,1425,0,3,4
2025-04-25,Bomber Jacket,Outerwear,11,95,197,1045,0,4,4
2025-04-26,Bomber Jacket,Outerwear,21,95,176,1995,0,5,4
2025-04-27,Bomber Jacket,Outerwear,22,95,154,2090,0,6,4
2025-04-28,Bomber Jacket,Outerwear,13,95,141,1235,0,0,4
2025-04-29,Bomber Jacket,Outerwear,17,95,124,1615,0,1,4
2025-04-30,Bomber Jacket,Outerwear,12,95,112,1140,0,2,4
2025-05-01,Bomber Jacket,Outerwear,20,95,92,1900,1,3,5
2025-05-02,Bomber Jacket,Outerwear,19,95,331,1805,0,4,5
2025-05-03,Bomber Jacket,Outerwear,23,95,308,2185,0,5,5
2025-05-04,Bomber Jacket,Outerwear,16,95,292,1520,0,6,5
2025-05-05,Bomber Jacket,Outerwear,19,95,273,1805,1,0,5
2025-05-06,Bomber Jacket,Outerwear,8,95,265,760,0,1,5
2025-05-07,Bomber Jacket,Outerwear,13,95,252,1235,0,2,5
2025-05-08,Bomber Jacket,Outerwear,17,95,235,1615,0,3,5
2025-05-09,Bomber Jacket,Outerwear,19,95,216,1805,0,4,5
2025-05-10,Bomber Jacket,Outerwear,18,95,198,1710,0,5,5
2025-05-11,Bomber Jacket,Outerwear,18,95,180,1710,1,6,5
2025-05-12,Bomber Jacket,Outerwear,18,95,162,1710,0,0,5
2025-05-13,Bomber Jacket,Outerwear,9,95,153,855,0,1,5
2025-05-14,Bomber Jacket,Outerwear,10,95,143,950,0,2,5
2025-05-15,Bomber Jacket,Outerwear,18,95,125,1710,0,3,5
